"logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","SYMBOL"
-1.12141446001111,7.64956587026316,-3.18140651253273,0.00448547726367337,0.0395281748451376,-2.00258594555748,"100033816","SNORD115-42"
-1.12755663308889,7.75386703536842,-3.17935078535618,0.00450690877426365,0.0395323705204507,-2.00684029721419,"100033443","SNORD115-6"
-1.37032469326667,6.49335865889474,-3.16798960295305,0.00462715580220214,0.0396649827627267,-2.03033751138256,"100033424","SNORD116-12"
-1.00693555931111,8.22306142126316,-3.16512509262248,0.00465796164010874,0.0396966478879837,-2.0362578891899,"54468","MIOS"
1.55481023763333,7.71632979436842,3.15229004692408,0.00479845272842879,0.0398329442244218,-2.06276536186334,"51703","ACSL5"
-1.05086733482222,10.6315161712632,-3.14758829908975,0.00485093846965866,0.0398329442244218,-2.07246734105983,"2194","FASN"
1.09794092854445,6.50854489815789,3.13632771609541,0.00497891209606448,0.0400906338588714,-2.0956851347547,"3561","IL2RG"
-1.22688669696666,8.4305715581579,-3.11617717940974,0.00521612400367245,0.040500459320905,-2.13716765563877,"100133478",NA
-1.06687350668889,7.22910896594737,-3.09851452638515,0.00543301337860197,0.0408667268091145,-2.17345843680012,"100033448","SNORD115-11"
-1.06687350668889,7.22910896594737,-3.09851452638515,0.00543301337860197,0.0408667268091145,-2.17345843680012,"100033803","SNORD115-29"
-1.06687350668889,7.22910896594737,-3.09851452638515,0.00543301337860197,0.0408667268091145,-2.17345843680012,"100033810","SNORD115-36"
-1.06687350668889,7.22910896594737,-3.09851452638515,0.00543301337860197,0.0408667268091145,-2.17345843680012,"100033817","SNORD115-43"
-1.04112060172222,7.90329818078947,-3.09257083629818,0.00550794133155465,0.0410208457102695,-2.18565572695183,"339843","WWP1P1"
-1.06335983938889,7.22605552252632,-3.08982047306374,0.00554295039720526,0.0411147300952057,-2.19129728015116,"100033799","SNORD115-22"
-1.07078766917778,7.34322858131579,-3.0718785731008,0.0057766644934116,0.0415636011492347,-2.22805928512338,"100033802","SNORD115-26"
-1.26510762898889,7.69081362736842,-3.07150786137798,0.00578159242281135,0.0415636011492347,-2.22881810774055,"100033809","SNORD115-35"
-1.06771859773333,7.26553656863158,-3.07136952110607,0.00578343244191577,0.0415636011492347,-2.2291012734219,"100033449","SNORD115-12"
-1.06771859773333,7.26553656863158,-3.07136952110607,0.00578343244191577,0.0415636011492347,-2.2291012734219,"100033442","SNORD115-5"
-1.06771859773333,7.26553656863158,-3.07136952110607,0.00578343244191577,0.0415636011492347,-2.2291012734219,"100033446","SNORD115-9"
-1.14243141515555,8.87676998036842,-3.05520894937223,0.0060023147467727,0.0419189060462777,-2.26215065385546,"11059","WWP1"
-1.25969957047778,7.12195214384211,-3.03454223872149,0.00629389972906431,0.0421327210777439,-2.3043293907291,"100033806","SNORD115-32"
-1.04325739008889,9.191597858,-3.01165328557738,0.00663277391102059,0.042579575845282,-2.35092833390984,"286144","TRIQK"
-1.44494377916667,8.23048722278947,-3.00453694395224,0.00674166719152585,0.0428400196971645,-2.36539114866748,"80157","CWH43"
1.1457730391,5.67967051563158,2.99450062126952,0.0068981712108613,0.0429907794749634,-2.38576779005906,"143662","MUC15"
-1.00582920307778,9.15952050068421,-2.98817889596875,0.00699853919921497,0.0431210587895313,-2.39859026490756,"51635","DHRS7"
-1.09886902365555,9.16512462284211,-2.98151703782475,0.00710582717790686,0.0432254873578142,-2.41209213037684,"123036","TC2N"
-1.19700612261111,7.66611339668421,-2.96741061545781,0.00733825300187686,0.0435823251703552,-2.44064626718481,"100134276",NA
-1.32815768415555,8.59216685547368,-2.94511451421023,0.00772058240602583,0.044332897236763,-2.48567680302848,"6638","SNRPN"
-1.15377965074444,9.37829681768421,-2.87832735088514,0.00898359725325611,0.0463018885885444,-2.61979570148796,"4071","TM4SF1"
1.50106904447778,6.56498914442105,2.86728356816282,0.0092106492467733,0.0467740675615616,-2.64185842735393,"6013","RLN1"
-1.02897409236666,8.24145218189474,-2.86497022722828,0.00925890000703982,0.0468706830335037,-2.64647566355502,"57181","SLC39A10"
-1.07939421481111,9.33432002778947,-2.84131792588505,0.00976629250124453,0.0477485285543075,-2.69359832691744,"388561","ZNF761"
-1.13208569051111,7.90143489615789,-2.83610118385524,0.00988172356381191,0.0479401544900508,-2.70397053346044,"100033437","SNORD115-2"
1.0453613726,7.32448219510526,2.79942075121009,0.0107308816604229,0.0494613116114188,-2.77668006608589,"100129527","LOC100129527"
1.03020074536667,7.80857505894737,2.79627121574396,0.0108069498458855,0.0496439289583263,-2.78290495132208,"716","C1S"
