"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000024190",1403.79934625946,-1.72091153966741,0.136957764969016,-12.5652717832883,3.27746844243884e-36,1.55544796432921e-33,"Dusp1","19252","dual specificity phosphatase 1","Up_in_Male"
"ENSMUSG00000055373",245.761739409945,3.33635876624662,0.274824966055534,12.139940610681,6.48731062336028e-34,2.99083554910118e-31,"Fut9","14348","fucosyltransferase 9","Up_in_Female"
"ENSMUSG00000027985",243.998028592699,2.55676752877471,0.21231648024226,12.0422471484896,2.13071303155973e-33,9.55032929923548e-31,"Lef1","16842","lymphoid enhancer binding factor 1","Up_in_Female"
"ENSMUSG00000013415",319.453730390035,3.03682387824702,0.252644383369155,12.0201519533079,2.78458913399382e-33,1.21438189908444e-30,"Igf2bp1","140486","insulin-like growth factor 2 mRNA binding protein 1","Up_in_Female"
"ENSMUSG00000036446",870.418439896044,-1.61828743822451,0.136779002422615,-11.8314025512804,2.68615488421891e-32,1.14062618978306e-29,"Lum","17022","lumican","Up_in_Male"
"ENSMUSG00000082082",285.056884592818,2.85445537260393,0.241894917027558,11.8003941863679,3.88487352204123e-32,1.60734151670916e-29,NA,NA,NA,"Up_in_Female"
"ENSMUSG00000022265",23132.3111845064,1.01495410143185,0.0877762177804924,11.5629737427285,6.34719648526198e-31,2.56045906215468e-28,"Ank","11732","progressive ankylosis","Up_in_Female"
"ENSMUSG00000027239",148.659563495829,-3.79988507157327,0.33060404196121,-11.4937647133156,1.41794924282367e-30,5.58049487370797e-28,"Mdk","17242","midkine","Up_in_Male"
"ENSMUSG00000034488",925.090440603475,1.31497350220732,0.114759644924604,11.4585009658337,2.13172367839063e-30,8.18987935107411e-28,"Edil3","13612","EGF-like repeats and discoidin I-like domains 3","Up_in_Female"
"ENSMUSG00000029661",47695.5082573805,-1.12450972422788,0.0983975755861065,-11.428225924569,3.02220255883917e-30,1.13409908114951e-27,"Col1a2","12843","collagen, type I, alpha 2","Up_in_Male"
"ENSMUSG00000035314",1353.94424781146,1.27279422216516,0.11171591310495,11.3931326951555,4.52425728642577e-30,1.65916853576742e-27,"Gdpd5","233552","glycerophosphodiester phosphodiesterase domain containing 5","Up_in_Female"
"ENSMUSG00000030029",3982.99959767698,0.949117278872985,0.0838221137308071,11.3229938572183,1.00963889255107e-29,3.62034070448979e-27,"Lrig1","16206","leucine-rich repeats and immunoglobulin-like domains 1","Up_in_Female"
"ENSMUSG00000004872",71.0383935744657,5.25710214803757,0.465081616825341,11.3036120066897,1.25929607182077e-29,4.41739161193476e-27,"Pax3","18505","paired box 3","Up_in_Female"
"ENSMUSG00000028364",16212.0533560623,-1.78940148126166,0.158818554011414,-11.2669548743849,1.91063974606729e-29,6.55959211543442e-27,"Tnc","21923","tenascin C","Up_in_Male"
"ENSMUSG00000033737",128.862331874834,3.85235431343161,0.34614738303506,11.1292313685972,9.04117356973068e-29,3.03934118169113e-26,"Fndc3c1","333564","fibronectin type III domain containing 3C1","Up_in_Female"
"ENSMUSG00000020681",5549.25431649808,1.16025705782229,0.10428587615428,11.1257353402853,9.40273195808163e-29,3.09637720154296e-26,"Ace","11421","angiotensin I converting enzyme","Up_in_Female"
"ENSMUSG00000031239",4084.60382338644,2.06049426773716,0.18541923883418,11.1126239148239,1.08911376788267e-28,3.51478795171096e-26,"Itm2a","16431","integral membrane protein 2A","Up_in_Female"
"ENSMUSG00000015441",91.2081883628935,3.82711953856796,0.348694279260121,10.9755730627086,5.00872490961067e-28,1.58472127728388e-25,"Gzmf","14943","granzyme F","Up_in_Female"
"ENSMUSG00000042312",2232.32462373526,-1.19420682213865,0.109294911358069,-10.9264631564247,8.61407514878904e-28,2.67301378078577e-25,"S100a13","20196","S100 calcium binding protein A13","Up_in_Male"
"ENSMUSG00000034220",9005.74904399898,3.67013175531785,0.339691566950279,10.8043063543437,3.2842984403851e-27,9.9991395535951e-25,"Gpc1","14733","glypican 1","Up_in_Female"
