"gene_symbol","WT2921C_OE","WT2910C_OE","WT2898C_OE","WT2965C_OE","KO2912C_OE","KO2918C_OE","KO2960C_OE","KO2913C_OE","C2890WT","C2917WT","C2893WT","WT2868C","WT2881C","WT2882C","KO2868C","KO2881C","KO2882C"
"1600020E01Rik",124.001662899866,117.223569738815,107.820225982147,140.208422498809,134.604672293404,116.427659897105,144.5807901556,202.371902224782,78.2612132308731,143.640010261695,74.0332785087335,244.989324601178,210.07993020537,169.47087116992,195.256196059626,109.326176242616,156.241796157896
"1600023N17Rik",9.78960496577888,8.94078074279099,6.03793265500021,1.75260528123512,3.25656465225978,7.21233291397995,2.25907484618125,9.1987228283992,1.68303684367469,3.34046535492314,3.59384847129774,16.4107681551028,6.59936953524722,9.28607513259833,3.2542699343271,0,4.706078197527
"1600025M17Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16075939157479,0,0,1.8824312790108
"1700001D01Rik",0,0,0,0,0,0,0,0,0,0,0,5.86098862682244,0,0,0,2.20860962106296,0
"1700001G11Rik",2.17546777017308,3.97368033012933,4.31280903928587,1.75260528123512,1.08552155075326,3.09099982027712,4.51814969236251,15.3312047139987,4.20759210918673,0,1.4375393885191,14.0663727043739,6.59936953524722,0,4.88140490149066,1.10430481053148,3.7648625580216
"1700001G17Rik",53.2989603692406,37.7499631362286,33.6399105064298,29.794289780997,43.4208620301304,40.1829976636026,31.6270478465376,68.4793810558607,21.879478967771,12.2483729680515,37.3760241014965,46.8879090145795,27.4973730635301,47.5911350545664,27.6612944417804,28.7119250738185,25.4128222666458
"1700001J03Rik",1.08773388508654,0.993420082532332,0.862561807857174,0,0,0,1.12953742309063,0,0.841518421837346,3.34046535492314,0,0,1.0998949225412,9.28607513259833,0,0,0
"1700001K19Rik",70.7027025306252,63.5788852820693,24.1517306200009,32.4231977028497,24.966995667325,28.8493316559198,39.533809808172,19.419525971065,12.6227763275602,31.1776766459493,19.4067817450078,21.0995590565608,42.8959019791069,46.4303756629917,5.69497238507243,9.93874329478332,24.4716066271404
"1700001K23Rik",3.26320165525963,6.95394057772633,1.72512361571435,0,0,0,1.12953742309063,1.02208031426658,2.52455526551204,1.11348845164105,3.59384847129774,0,1.0998949225412,4.64303756629916,0,2.20860962106296,0.9412156395054
"1700001O22Rik",27.1933471271636,7.94736066025866,6.03793265500021,7.01042112494047,11.9407370582859,6.18199964055424,5.64768711545314,8.17664251413262,6.73214737469876,5.56744225820523,14.375393885191,4.68879090145795,10.998949225412,10.4468345241731,4.88140490149066,2.20860962106296,2.8236469185162
"1700003E16Rik",13.0528066210385,19.8684016506466,13.8009889257148,12.2682369686458,29.309081870338,13.3943325545342,21.4612110387219,34.7507306850637,13.4642947493975,6.68093070984627,12.2190848024123,12.8941749790094,20.8980035282829,13.9291126988975,11.3899447701449,15.4602673474407,16.9418815110972
"1700003E24Rik",0,0,0,0,0,0,7.90676196163439,0,0,0,0,0,0,0,0,0,0
"1700003F12Rik",127.264864555125,81.4604467676513,41.4029667771443,56.0833689995237,56.4471206391695,62.8503296789681,45.1814969236251,40.8832125706631,68.162992168825,122.483729680515,110.69053291597,247.333720051907,193.581506367252,165.988592995195,38.2376717283435,25.399010642224,60.2378009283456
"1700003M07Rik",0,0,0,1.75260528123512,0,0,3.38861226927188,0,0,0,0,0,0,0,0,0,0
"1700006H20Rik",0,0,1.72512361571435,0,0,0,0,1.02208031426658,0,0,0,0,0,0,0,0,0
"1700006H21Rik",0,0,0,0,2.17104310150652,0,0,0,0,1.11348845164105,0,0,0,0,0,0,0.9412156395054
"1700006J14Rik",4.35093554034617,8.94078074279099,14.6635507335719,11.3919343280283,10.8552155075326,14.4246658279599,9.03629938472502,5.11040157133289,20.1964421240963,5.56744225820523,12.2190848024123,8.20538407755141,2.19978984508241,9.28607513259833,16.2713496716355,12.1473529158463,16.0006658715918
"1700007J10Rik",1.08773388508654,10.9276209078557,6.03793265500021,7.01042112494047,9.76969395677934,8.24266618740565,6.77722453854376,15.3312047139987,1.68303684367469,2.22697690328209,2.87507877703819,2.34439545072898,7.69926445778842,9.28607513259833,17.8984846387991,4.41721924212592,13.1770189530756
"1700007L15Rik",29.3688148973366,31.7894426410346,33.6399105064298,16.6497501717336,46.6774266823902,20.6066654685141,15.8135239232688,18.3974456567984,24.404034233283,20.0427921295388,18.6880120507483,24.6161522326542,39.5962172114833,41.7873380966925,39.864806695507,27.607620263287,35.7661943012052
"1700007P06Rik",0,0,1.72512361571435,0,2.17104310150652,0,0,0,0,0,0,0,0,0,0,2.20860962106296,0
"1700008J07Rik",34.8074843227693,42.7170635488903,27.6019778514296,26.2890792185267,34.7366896241043,40.1829976636026,39.533809808172,30.6624094279973,20.1964421240963,23.383257484462,32.3446362416797,83.2260385008786,32.9968476762361,53.3949320124404,28.4748619253622,23.1904010211611,28.236469185162
"1700008O03Rik",0,0.993420082532332,0,0,0,0,0,0,0,0,0.718769694259549,0,1.0998949225412,1.16075939157479,0,0,1.8824312790108
"1700009J07Rik",0,0,0,0,0,0,0,1.02208031426658,0,0,0,0,0,0,0,1.10430481053148,0
