"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000013725.14",0.652379360280679,1.60517488346375e-07,0.00721596581093518,"GPRC5A"
"ENSG00000104814.13",0.635213670498492,4.22756199029746e-07,0.00721596581093518,"KCNN4"
"ENSG00000005844.19",0.626240168182934,6.85247415687791e-07,0.00721596581093518,"FBXL3"
"ENSG00000159496.14",0.622172128854427,8.4873555785592e-07,0.00721596581093518,"HLCS"
"ENSG00000227039.6",0.611739634052437,1.44924489844341e-06,0.00721596581093518,"FRG2B"
"ENSG00000141480.18",0.609995311085891,1.58191351178469e-06,0.00721596581093518,"TAF4B"
"ENSG00000128262.8",0.609403128538202,1.62946692799974e-06,0.00721596581093518,"PPAT"
"ENSG00000167077.13",0.607410248869016,1.79945742514767e-06,0.00721596581093518,"TSC22D4"
"ENSG00000124256.15",0.605670923071087,1.96116904277658e-06,0.00721596581093518,"ANKRD60"
"ENSG00000160593.19",0.604693364317563,2.05789357917824e-06,0.00721596581093518,"CACFD1"
"ENSG00000110934.13",0.601662597947405,2.38673275410961e-06,0.00721596581093518,"TSPAN11"
"ENSG00000138134.12",0.601633793531558,2.39008030242537e-06,0.00721596581093518,"RAB1A"
"ENSG00000211772.11",0.60064719693454,2.5074110341085e-06,0.00721596581093518,"RNU6-997P"
"ENSG00000276231.5",0.600529533074248,2.52175621790276e-06,0.00721596581093518,"YWHAQP7"
"ENSG00000138964.17",0.599670420258906,2.62883268381046e-06,0.00721596581093518,"CENPE"
"ENSG00000105383.15",0.598289834099777,2.80979834940795e-06,0.00721596581093518,"ICAM4"
"ENSG00000287430.1",0.597155073381842,2.96714298102246e-06,0.00721596581093518,"AC244517.12"
"ENSG00000147168.13",0.594555113225586,3.35904306344863e-06,0.00721596581093518,"CASK"
"ENSG00000147443.13",0.593419363159327,3.54489486672654e-06,0.00721596581093518,"PRPS1"
"ENSG00000137496.18",0.592593938077069,3.68591167922539e-06,0.00721596581093518,"RNF144B"
"ENSG00000123329.20",0.592040011500829,3.78344823775136e-06,0.00721596581093518,"GUCY1B2"
"ENSG00000204482.11",0.591320955961946,3.91363814259521e-06,0.00721596581093518,"INF2"
"ENSG00000146094.15",0.590516742407749,4.06416898026217e-06,0.00721596581093518,"KCNMB1"
"ENSG00000277734.8",0.59030066380912,4.10552074888181e-06,0.00721596581093518,"AL606537.1"
"ENSG00000247774.7",0.589727598535689,4.21709014142833e-06,0.00721596581093518,"AC093789.1"
"ENSG00000245164.8",0.589411902003111,4.27974885868779e-06,0.00721596581093518,"AC079953.1"
"ENSG00000027869.12",0.588804629027091,4.40271642959019e-06,0.00721596581093518,"IFNGR1"
"ENSG00000143851.15",0.588620633589423,4.44061642266699e-06,0.00721596581093518,"SRP9"
"ENSG00000213654.10",0.588078510412131,4.55405289374172e-06,0.00721596581093518,"RNU6-1300P"
"ENSG00000173372.17",0.587257611077315,4.73095168911408e-06,0.00727578626094371,"RHOD"
"ENSG00000211751.9",0.586421712317797,4.91761929816884e-06,0.00734678272805573,"RNU6-417P"
"ENSG00000198851.10",0.585767889929885,5.06836575855622e-06,0.00735071736186156,"PAPSS2"
"ENSG00000115085.14",0.585205665951417,5.20141028493331e-06,0.00735071736186156,"IL1A"
"ENSG00000103522.16",0.581905629608653,6.04993814299653e-06,0.00832487409366173,"STX4"
"ENSG00000130755.13",0.580126259130943,6.55906169346347e-06,0.00857416942223778,"PRDM12"
"ENSG00000100079.7",0.579214901818177,6.83494044838331e-06,0.00865244703560047,"GRK3"
"ENSG00000167851.15",0.578661040706218,7.00781499200979e-06,0.00865244703560047,"KLK1"
"ENSG00000142347.19",0.576599875923624,7.68739008130734e-06,0.00865244703560047,"COL6A2"
"ENSG00000197253.13",0.576379547668423,7.76353621457841e-06,0.00865244703560047,"FAM163B"
"ENSG00000211899.10",0.575128415785386,8.2093461060034e-06,0.00865244703560047,"MIR510"
"ENSG00000204472.13",0.574979095507155,8.26410796430132e-06,0.00865244703560047,"AC022080.1"
"ENSG00000102879.16",0.574583987998238,8.41064641426403e-06,0.00865244703560047,"MGRN1"
"ENSG00000137265.15",0.574547301371061,8.42437423059107e-06,0.00865244703560047,"CNPY3"
"ENSG00000140931.20",0.573302251622001,8.90275075222502e-06,0.00865244703560047,"PARN"
"ENSG00000163803.13",0.573103147964322,8.98154352707334e-06,0.00865244703560047,"IL17RC"
"ENSG00000155307.19",0.572956525649904,9.03997974628145e-06,0.00865244703560047,"DKK2"
"ENSG00000105122.13",0.572645739866078,9.16500890184008e-06,0.00865244703560047,"FAM32A"
"ENSG00000180353.11",0.572532593292447,9.21092392703294e-06,0.00865244703560047,"NKX2-6"
"ENSG00000077984.6",0.572396288370551,9.26651942078881e-06,0.00865244703560047,"FBLN1"
"ENSG00000132514.14",0.570348443283294,1.01400712673891e-05,0.00893095703111316,"POPDC3"
"ENSG00000140678.17",0.569648420463064,1.04557471857792e-05,0.00893095703111316,"RLBP1"
"ENSG00000271503.6",0.569573296271672,1.0490159422967e-05,0.00893095703111316,"AC008088.1"
"ENSG00000223865.11",0.56935749616314,1.05895950568765e-05,0.00893095703111316,"RNU6-1050P"
"ENSG00000128340.15",0.56873141716396,1.08830346731957e-05,0.00903274603217031,"A4GALT"
"ENSG00000158869.11",0.567466556926594,1.14989541323484e-05,0.00910908572185408,"TAGLN2"
"ENSG00000135439.11",0.566793450062632,1.18397152783361e-05,0.00910908572185408,"PHF21A"
"ENSG00000184922.14",0.566110619731873,1.21949218443297e-05,0.00910908572185408,"SNN"
"ENSG00000167286.10",0.565172315569217,1.26991147520999e-05,0.00910908572185408,"CCDC103"
"ENSG00000140853.16",0.56516079098976,1.27054255292142e-05,0.00910908572185408,"PMM2"
"ENSG00000197540.8",0.564889343624126,1.2854909272999e-05,0.00910908572185408,"KANK2"
"ENSG00000167613.16",0.564750084114246,1.29322278120131e-05,0.00910908572185408,"MVD"
"ENSG00000261644.2",0.564604135002945,1.30137217577736e-05,0.00910908572185408,"AC025574.1"
"ENSG00000116824.5",0.564337410935368,1.3163880979898e-05,0.00910908572185408,"TNNI3K"
"ENSG00000110448.11",0.56413186267118,1.32806907548665e-05,0.00910908572185408,"HIPK3"
"ENSG00000267369.1",0.563538760839044,1.3623133982845e-05,0.00910908572185408,"AL022341.2"
"ENSG00000169508.7",0.563301631581017,1.37623165871689e-05,0.00910908572185408,"OR5AU1"
"ENSG00000120913.23",0.561802800928895,1.46729057492507e-05,0.00927467821409143,"DUSP4"
"ENSG00000255587.9",0.561216785255632,1.50438275985549e-05,0.00927467821409143,"KCNIP1-OT1"
"ENSG00000020633.19",0.561165434405683,1.50767398152149e-05,0.00927467821409143,"MNAT1"
"ENSG00000172236.18",0.559138610060936,1.64301905011157e-05,0.00987492219669927,"LAMB2"
"ENSG00000112799.9",0.558547922867025,1.68452484990309e-05,0.0100093318041571,"SLC29A1"
"ENSG00000130592.17",0.558210473578659,1.7086688402191e-05,0.0100387174141816,"IQCN"
"ENSG00000285770.1",0.556627231182818,1.82627324756788e-05,0.0106104446491197,"AF254983.2"
"ENSG00000204261.9",0.556276162663553,1.85334312766997e-05,0.0106493910772236,"RNU6-438P"
"ENSG00000170909.13",0.555252848192528,1.93437564770205e-05,0.0108043940507634,"KCNS3"
"ENSG00000153563.16",0.554961639070307,1.95802597105165e-05,0.0108043940507634,"PLA2R1"
"ENSG00000185215.11",0.554649975084581,1.98363294167663e-05,0.0108043940507634,"NOC4L"
"ENSG00000171840.12",0.554139669670842,2.02622885314606e-05,0.0109226268558922,"NMRAL2P"
"ENSG00000241657.1",0.553178833877949,2.10873014881326e-05,0.0110263390751296,"RNU6-437P"
"ENSG00000165178.9",0.552057323961571,2.20894238257141e-05,0.0111337898973564,"ZMAT4"
"ENSG00000227507.3",0.552016229944139,2.21269640814639e-05,0.0111337898973564,"AL359182.1"
"ENSG00000188389.11",0.55195898299751,2.21793584718075e-05,0.0111337898973564,"TMEM221"
"ENSG00000075884.14",0.551286130526623,2.28038126442459e-05,0.0112489486731601,"SEC31B"
"ENSG00000143119.14",0.550141125377042,2.39038530785292e-05,0.0116455303268084,"PRKACB"
"ENSG00000231728.5",0.548995669604974,2.50531001900482e-05,0.0116455303268084,"AL359921.1"
"ENSG00000011600.12",0.548968838503393,2.50806205427126e-05,0.0116455303268084,"MAP4K3"
"ENSG00000079263.19",0.548355655230883,2.5717201724714e-05,0.0116455303268084,"XRCC5"
"ENSG00000163106.11",0.548301784118707,2.57738341621503e-05,0.0116455303268084,"DUSP19"
"ENSG00000134256.12",0.547941736471373,2.61552983509954e-05,0.0116455303268084,"REG4"
"ENSG00000167083.7",0.54774764677384,2.63630849229889e-05,0.0116455303268084,"MS4A14"
"ENSG00000278030.1",0.547695430306985,2.64192454096864e-05,0.0116455303268084,"AC022384.1"
"ENSG00000131042.15",0.547568385420932,2.6556347047749e-05,0.0116455303268084,"HABP4"
"ENSG00000167157.11",0.547412225035885,2.67257671635909e-05,0.0116455303268084,"TERB2"
"ENSG00000183484.12",0.546143047897769,2.8140108737793e-05,0.0120608044736923,"RUVBL2"
"ENSG00000140379.9",0.54543456211128,2.89593054103627e-05,0.0120712495808114,"SORD"
"ENSG00000159753.14",0.545176664482872,2.92629167594661e-05,0.0120712495808114,"UBR1"
"ENSG00000115165.10",0.544728328661189,2.97977107877094e-05,0.0121600112236362,"SF3B6"
"ENSG00000211598.2",0.544561123753397,2.99994539549248e-05,0.0121600112236362,"Y_RNA"
"ENSG00000162739.14",0.543995355787778,3.06914553626372e-05,0.0122633525247892,"GBP2"
"ENSG00000137941.17",0.54354172451561,3.12568860059209e-05,0.0122633525247892,"TUBGCP4"
"ENSG00000118495.20",0.543406681682749,3.14270542240578e-05,0.0122633525247892,"UBE3D"
"ENSG00000166928.11",0.54274574882106,3.22722714133925e-05,0.0122701592146824,"DCTN5"
"ENSG00000140287.11",0.542661776405851,3.23811429973863e-05,0.0122701592146824,"AK7"
"ENSG00000139278.10",0.541076850787582,3.4500505943511e-05,0.0124820488396614,"C1RL"
"ENSG00000226777.7",0.540995003895669,3.46133428015625e-05,0.0124820488396614,"TBL1YP1"
"ENSG00000105374.10",0.540268159016825,3.56304002201869e-05,0.0127268330097094,"SIGLEC8"
"ENSG00000104894.12",0.540163613577607,3.57789296492051e-05,0.0127268330097094,"DOT1L"
"ENSG00000260859.1",0.539708743750143,3.64318267280678e-05,0.0128640595028635,"AL845552.1"
"ENSG00000140368.13",0.539359718380673,3.6940213452637e-05,0.0128771121414996,"MFAP1"
"ENSG00000204577.11",0.538566238359685,3.81203678786178e-05,0.0131485164356851,"EFCAB2"
"ENSG00000280135.1",0.538499164759582,3.822170051491e-05,0.0131485164356851,"MIR6788"
"ENSG00000090104.12",0.537958756552938,3.90472179129944e-05,0.013287473832211,"CCNK"
"ENSG00000137078.9",0.537902641928327,3.91338707980741e-05,0.013287473832211,"RPL35"
"ENSG00000246084.5",0.537443968563127,3.98488195193835e-05,0.0134429349925745,"RPL9P6"
"ENSG00000276070.5",0.536231963246255,4.17962172175732e-05,0.014009502577498,"CLPTM1LP1"
"ENSG00000163600.13",0.535855905622179,4.24180062084081e-05,0.0140484675045611,"FCRL4"
"ENSG00000211592.8",0.535836810115271,4.24498052309407e-05,0.0140484675045611,"Y_RNA"
"ENSG00000172673.11",0.535324454149256,4.33112390180124e-05,0.014066468180204,"COPS9"
"ENSG00000054967.13",0.53439558435907,4.49140618920998e-05,0.0143236042244543,"CHRDL2"
"ENSG00000089820.16",0.534316677294048,4.50527027544848e-05,0.0143236042244543,"ZBTB25"
"ENSG00000142303.14",0.534233825632515,4.51986975661222e-05,0.0143236042244543,"COL6A1"
"ENSG00000211789.2",0.533876259871838,4.58337736555839e-05,0.0144373625944387,"RNU6-286P"
"ENSG00000197057.10",0.532913577065753,4.75845876826438e-05,0.0148991048223818,"AC079612.1"
"ENSG00000163154.6",0.532430765435219,4.8485615705532e-05,0.0150908592834914,"H3-3A"
"ENSG00000158481.13",0.531495896781487,5.02749871172783e-05,0.0155552000081382,"FAIM"
"ENSG00000112079.9",0.531010190438808,5.12284034940088e-05,0.0157569528841072,"PPARD"
"ENSG00000096996.16",0.530443971991377,5.23608104980214e-05,0.0157794554199352,"IFT74"
"ENSG00000198821.11",0.530282311127761,5.26883165153354e-05,0.0157794554199352,"PPIAP22"
"ENSG00000185862.7",0.530222269392588,5.28104323756175e-05,0.0157794554199352,"SPATA8"
"ENSG00000119714.11",0.529814683184887,5.36462964649264e-05,0.0158746517020216,"ABCD4"
"ENSG00000132465.12",0.529423347700293,5.44602485361906e-05,0.0158746517020216,"CLUH"
"ENSG00000265743.1",0.529334315374627,5.46470061841665e-05,0.0158746517020216,"AC119674.1"
"ENSG00000173762.8",0.528808047046107,5.57629900644542e-05,0.0160017474471218,"MST1"
"ENSG00000140030.6",0.528544694243754,5.63292651674578e-05,0.0160017474471218,"CBLN3"
"ENSG00000186074.19",0.528494413389968,5.64379800157677e-05,0.0160017474471218,"IKZF1"
"ENSG00000186810.8",0.528201024718732,5.70761810636582e-05,0.0160017474471218,"FAM228A"
"ENSG00000159958.7",0.527763431408859,5.80403829226784e-05,0.0160575321833012,"CHCHD6"
"ENSG00000160255.18",0.527455663842486,5.8727454378169e-05,0.0161458980198964,"TFF3"
"ENSG00000173559.14",0.527344545495351,5.89773474688789e-05,0.0161458980198964,"OR10K1"
"ENSG00000163599.17",0.526220468006133,6.15607167371453e-05,0.0161966515417146,"HDAC11"
"ENSG00000136286.16",0.526182060257863,6.16507928362795e-05,0.0161966515417146,"CHST12"
"ENSG00000100453.13",0.525862074982818,6.24059550237669e-05,0.0161966515417146,"SDR39U1"
"ENSG00000158717.11",0.525577176161782,6.30854453585574e-05,0.0161966515417146,"CD1B"
"ENSG00000201785.1",0.525348626365997,6.36354410820559e-05,0.0161966515417146,"RNU6-1019P"
"ENSG00000233968.7",0.525284032621024,6.37916786109322e-05,0.0161966515417146,"OR2AH1P"
"ENSG00000178562.18",0.525080453169226,6.42863959343056e-05,0.0161966515417146,"PLEC"
"ENSG00000173200.13",0.524874408844843,6.47906844548998e-05,0.0161966515417146,"OXSR1"
"ENSG00000085514.16",0.524777264119242,6.50297002540278e-05,0.0161966515417146,"SLC25A24"
"ENSG00000217555.13",0.524282079940269,6.62606733502102e-05,0.0161966515417146,"RPLP1P5"
"ENSG00000156500.15",0.524269262452718,6.62928180788242e-05,0.0161966515417146,"CCT8"
"ENSG00000230006.7",0.524201190682805,6.64637737544544e-05,0.0161966515417146,"PROB1"
"ENSG00000179630.11",0.524185484920398,6.65032746215331e-05,0.0161966515417146,"FAM156B"
"ENSG00000153283.13",0.524169717638743,6.654295186916e-05,0.0161966515417146,"BANK1"
"ENSG00000113263.13",0.524148332749357,6.65968001198844e-05,0.0161966515417146,"PCDHB5"
"ENSG00000179921.15",0.523805418102231,6.74657532457277e-05,0.0162567593155108,"ALOX15B"
"ENSG00000000938.13",0.523593030407463,6.80091497226809e-05,0.0162975632932147,"FGR"
"ENSG00000271614.1",0.523496109128135,6.82584551476221e-05,0.0162975632932147,"AC092073.1"
"ENSG00000121966.7",0.522505111539953,7.08560721208421e-05,0.0164746577900896,"ZSCAN20"
"ENSG00000269404.7",0.522492168990119,7.08905888957556e-05,0.0164746577900896,"AC005154.4"
"ENSG00000102962.5",0.522310388425034,7.13770150487913e-05,0.0165143041587887,"CBLN1"
"ENSG00000134802.18",0.522005174097728,7.22006239451907e-05,0.0165583264275003,"CDCA8"
"ENSG00000258731.1",0.521511760101203,7.35505261545007e-05,0.0166589256330961,"OPCML-IT2"
"ENSG00000167208.15",0.521492040702345,7.36049529304274e-05,0.0166589256330961,"SAMD14"
"ENSG00000125910.6",0.52129201479889,7.41591271260692e-05,0.0166589256330961,"TBC1D20"
"ENSG00000181847.12",0.521265726993298,7.42322414372312e-05,0.0166589256330961,"RPL24P4"
"ENSG00000175463.12",0.520548930568419,7.62515103841905e-05,0.0168945560444023,"PCCA"
"ENSG00000103187.8",0.518312711701307,8.28789761397838e-05,0.0182247481931836,"TAF1C"
"ENSG00000100450.13",0.518083934947826,8.35859285239882e-05,0.0182247481931836,"FKBP3"
"ENSG00000135409.11",0.517988150310929,8.3883553409261e-05,0.0182247481931836,"AKIRIN2"
"ENSG00000272347.1",0.51783980805028,8.43464029289223e-05,0.0182247481931836,"TCF4-AS2"
"ENSG00000276557.1",0.517302889364716,8.60412898789466e-05,0.0184074624177908,"AC005084.1"
"ENSG00000158517.15",0.517201928562519,8.63634542752555e-05,0.0184074624177908,"GPRASP2"
"ENSG00000110324.11",0.516552871882222,8.84611005846897e-05,0.0185975473562207,"APOA5"
"ENSG00000043462.13",0.516475894622154,8.87129485890344e-05,0.0185975473562207,"JADE2"
"ENSG00000089012.14",0.516413639018962,8.89171114202832e-05,0.0185975473562207,"SNX5"
"ENSG00000150637.9",0.515711214947145,9.12506583208557e-05,0.01879497312398,"PCDH15"
"ENSG00000163519.14",0.515650426126275,9.14552197143361e-05,0.01879497312398,"PDCL2"
"ENSG00000288156.1",0.514559006297506,9.52001368098322e-05,0.0192197681608082,"AC011460.1"
"ENSG00000009790.15",0.51359083707886,9.86390601211487e-05,0.0197614475658036,"FAM76A"
"ENSG00000108798.9",0.51342383520793,9.92436145484396e-05,0.0198066769508525,"KAT2A"
"ENSG00000117090.15",0.513157359242707,0.000100215293413588,0.0199245531456391,"KMO"
"ENSG00000181804.15",0.512917624476438,0.000101096892166871,0.020001808744781,"RNF135"
"ENSG00000124126.14",0.512844038229316,0.000101368917312761,0.020001808744781,"HMGB1P1"
"ENSG00000257122.5",0.512667467362849,0.000102024377248162,0.020055461135072,"AC011131.1"
"ENSG00000155849.15",0.512316265407981,0.000103339634866202,0.0201624110728315,"CNOT8"
"ENSG00000160224.17",0.512056641616026,0.000104321880790725,0.0202710081578361,"KALRN"
"ENSG00000069424.15",0.511947306506957,0.000104738082400035,0.0202710081578361,"DNAJA2"
"ENSG00000173369.17",0.511863207444956,0.000105059251673843,0.0202710081578361,"ESRRA"
"ENSG00000028137.19",0.511561418367223,0.000106219195768954,0.0204194688513339,"SH2D2A"
"ENSG00000225079.2",0.511297212672017,0.000107244288309441,0.0205410131553566,"ZNF736P1Y"
"ENSG00000066336.12",0.510870175016337,0.000108920296613012,0.0205732272396742,"CD84"
"ENSG00000121895.8",0.510590440934761,0.000110031124221888,0.0206957462389866,"CCR2"
"ENSG00000010610.10",0.510173770728694,0.000111704941338941,0.0206993584990545,"ZNF200"
"ENSG00000228168.1",0.510095966416731,0.00011202005832955,0.0206993584990545,"IL1R1-AS1"
"ENSG00000168081.9",0.510047582900604,0.00011221642709739,0.0206993584990545,"SDHAF2"
"ENSG00000261395.3",0.509996150232283,0.000112425516145489,0.0206993584990545,"AL355922.4"
"ENSG00000105246.6",0.509662665885731,0.000113789892986481,0.0207476349647867,"AKT2"
"ENSG00000260420.3",0.509641235536969,0.000113878085924263,0.0207476349647867,"KRT125P"
"ENSG00000172116.23",0.50948680092729,0.000114515485042733,0.0207787488765481,"OR10H3"
"ENSG00000100055.21",0.509164813266502,0.000115854927170413,0.0208346602005422,"TOP3B"
"ENSG00000143110.12",0.508866244846088,0.000117109726712685,0.0209710633564369,"CCN1"
"ENSG00000285744.1",0.508183285832672,0.0001200268487046,0.0211315955956728,"AC012366.1"
"ENSG00000189238.6",0.507799018590469,0.000121697210854414,0.0212162518967342,"INSYN2A"
"ENSG00000186827.11",0.507792679462746,0.000121724943468421,0.0212162518967342,"BTN3A2"
"ENSG00000104856.14",0.50746468824032,0.000123167753354457,0.0213964074921966,"TUBB4A"
"ENSG00000211677.2",0.506614455120346,0.000126980917580002,0.0217225735116626,"RNU6-310P"
"ENSG00000078589.13",0.506571839906831,0.000127174848199354,0.0217225735116626,"ADCYAP1R1"
"ENSG00000172578.12",0.50649221714212,0.000127537915586078,0.0217225735116626,"C2CD2L"
"ENSG00000072818.12",0.506175870120234,0.000128989781506078,0.0218276591753117,"STK10"
"ENSG00000255833.2",0.506057945330426,0.000129534845269632,0.0218491855622704,"AP001205.1"
"ENSG00000183918.17",0.505407914666081,0.000132577312391704,0.0220961637068041,"BMP8A"
"ENSG00000005073.6",0.505281279873359,0.000133177566994172,0.0220961637068041,"MCUB"
"ENSG00000160791.13",0.504711774735975,0.000135907844580772,0.0222828724746331,"MPZL3"
"ENSG00000186517.14",0.504584571488384,0.000136524612479355,0.0223085483185406,"SOWAHB"
"ENSG00000272282.1",0.503773914925368,0.000140515642179889,0.0227279066155083,"AC008752.3"
"ENSG00000100599.16",0.503711028415013,0.00014082965333865,0.0227279066155083,"DAAM1"
"ENSG00000160856.21",0.50360757130327,0.0001413476396413,0.0227413130129352,"CXCR5"
"ENSG00000167895.15",0.503401159726986,0.000142386295262058,0.0227549455351072,"KRT1"
"ENSG00000233093.6",0.503331596451734,0.000142737901576147,0.0227549455351072,"KRT17P6"
"ENSG00000104972.15",0.503183996490892,0.000143486568996948,0.0228047696239557,"PTOV1"
"ENSG00000204267.16",0.502925383812254,0.000144806969812948,0.0228755638808133,"Y_RNA"
"ENSG00000168421.13",0.5026742831749,0.000146099617897048,0.0229175302139752,"THAP11"
"ENSG00000160185.15",0.502534114274139,0.000146825768740685,0.0229175302139752,"TNFRSF13C"
"ENSG00000156966.7",0.502364747467306,0.000147707574033048,0.0229247323753328,"RAB11FIP1"
"ENSG00000111348.9",0.502356859895173,0.000147748758065504,0.0229247323753328,"OGFOD2"
"ENSG00000273669.1",0.501885376580489,0.00015022967135564,0.0232407079453108,"AC010323.2"
"ENSG00000286519.1",0.501073398825023,0.000154591501913596,0.0234086545065707,"SNX18P10"
"ENSG00000248896.3",0.500542698658307,0.000157504452045977,0.0234086545065707,"RPL23AP49"
"ENSG00000256633.1",0.500447013245556,0.000158034954071513,0.0234086545065707,"AC090136.3"
"ENSG00000141506.14",0.500327808114964,0.000158698134580198,0.0234086545065707,"C18orf21"
"ENSG00000117091.10",0.500205150522563,0.000159383171096048,0.0234086545065707,"ZNF684"
"ENSG00000049249.9",0.500174594815121,0.000159554242271684,0.0234086545065707,"PER3"
"ENSG00000109943.9",0.500140147672657,0.000159747301092697,0.0234086545065707,"ZBTB16"
"ENSG00000105245.9",0.500055399303441,0.000160223180054687,0.0234086545065707,"GPI"
"ENSG00000168229.4",0.500015210232402,0.000160449301304734,0.0234086545065707,"SF1"
"ENSG00000227766.1",0.499477424366962,0.000163503253811391,0.0237066173110107,"NPM1P49"
"ENSG00000211595.2",0.499448498380975,0.000163669009720493,0.0237066173110107,"RNU6-901P"
"ENSG00000187688.15",0.499258807652674,0.000164759805991029,0.0237986892139914,"DYNC2H1"
"ENSG00000235505.7",0.498774935279486,0.000167572350054916,0.0240719522308283,"AC079763.1"
"ENSG00000110852.4",0.498151679257446,0.000171259564442541,0.0244356984686855,"VWF"
"ENSG00000159189.12",0.497989585619266,0.00017223056094656,0.0244721842427573,"TOMM40L"
"ENSG00000125245.13",0.497838984948969,0.000173137205119561,0.0245343396165222,"WNT1"
"ENSG00000110848.8",0.497284471403105,0.000176513105422472,0.0247231479271218,"POU2AF1"
"ENSG00000103241.7",0.497271760791113,0.000176591186649592,0.0247231479271218,"NME4"
"ENSG00000119535.18",0.496997252331869,0.000178285190645795,0.0247384774082282,"SLC46A2"
"ENSG00000168995.13",0.496984752933202,0.000178362676335405,0.0247384774082282,"SFTPB"
"ENSG00000221957.8",0.496746710274848,0.000179844209252996,0.0248458967321773,"NUS1P4"
"ENSG00000126860.12",0.49670779220016,0.000180087491852879,0.0248458967321773,"KTN1"
"ENSG00000211734.3",0.496443365782205,0.000181748417199709,0.0249978124021328,"RNU6-1072P"
"ENSG00000185527.12",0.496380594329755,0.000182144744118507,0.0249978124021328,"PRMT3"
"ENSG00000093134.15",0.496292881225518,0.000182699866899663,0.0250083595296243,"ADA2"
"ENSG00000280543.1",0.495964249996574,0.000184793458569473,0.025163190508175,"Z99129.1"
"ENSG00000286488.1",0.495844908859677,0.000185559132019687,0.0251718990693292,"AC092451.2"
"ENSG00000140749.9",0.494709249347794,0.000192991299355732,0.0256124925177967,"ZNF710"
"ENSG00000240505.9",0.494136537437558,0.000196841266972317,0.0258682473994652,"AC008937.2"
"ENSG00000145506.14",0.494075707024102,0.000197254272076783,0.0258682473994652,"KLHL8"
"ENSG00000029153.14",0.494015141470536,0.00019766626276296,0.0258682473994652,"SNX1"
"ENSG00000124334.17",0.493982779168269,0.000197886724928495,0.0258682473994652,"ZBP1"
"ENSG00000185361.9",0.493879759940747,0.000198590015992072,0.0258954447536395,"ADSS1"
"ENSG00000239819.2",0.493778575483784,0.000199282996340859,0.0259211656608636,"AL022400.1"
"ENSG00000174946.7",0.493408595341699,0.000201835660225111,0.0260958109797967,"LEP"
"ENSG00000100060.18",0.493013052287825,0.000204597592451061,0.0261418793537533,"ESS2"
"ENSG00000165071.15",0.492829997288194,0.000205887407947084,0.0261418793537533,"DCSTAMP"
"ENSG00000240041.1",0.492816988289383,0.000205979351177998,0.0261418793537533,"AP001342.1"
"ENSG00000224373.3",0.492455258247298,0.000208550955565804,0.026261064343803,"Y_RNA"
"ENSG00000063127.16",0.492414715288406,0.000208840996702372,0.026261064343803,"SEZ6"
"ENSG00000204020.6",0.491952724867757,0.00021217206909404,0.0265071659216184,"AL591387.1"
"ENSG00000283413.1",0.49193059518788,0.000212332836904876,0.0265071659216184,"AL590491.2"
"ENSG00000176273.15",0.491920515694766,0.000212406099201708,0.0265071659216184,"MBLAC2"
"ENSG00000100365.16",0.491390713297541,0.000216289483852553,0.0269275257646813,"IFT27"
"ENSG00000163823.4",0.491099586377535,0.000218450808399109,0.026979501379814,"MTHFD2L"
"ENSG00000073737.17",0.490883406829491,0.000220068418947156,0.026979501379814,"FERMT2"
"ENSG00000251573.2",0.490767296937949,0.000220941728393796,0.026979501379814,"USP17L14P"
"ENSG00000136490.9",0.490519820668677,0.000222813629477214,0.026979501379814,"ZFHX2"
"ENSG00000276085.1",0.490375025212953,0.000223915536374096,0.026979501379814,"AL512631.1"
"ENSG00000110077.14",0.490278113668052,0.00022465580939023,0.026979501379814,"UNC93B1"
"ENSG00000267074.1",0.490113342880105,0.000225919547837141,0.026979501379814,"AC244090.2"
"ENSG00000180644.8",0.489980718008676,0.000226941431409709,0.026979501379814,"PNPLA1"
"ENSG00000101336.17",0.489972992039382,0.000227001089931265,0.026979501379814,"CCM2L"
"ENSG00000114013.16",0.48990298592914,0.00022754231498973,0.026979501379814,"CRBN"
"ENSG00000261583.1",0.489661040476214,0.000229421873703211,0.0270446996769112,"DUXAP1"
"ENSG00000115956.10",0.489057611862654,0.000234171316853986,0.0273382663111196,"SOS1"
"ENSG00000135426.16",0.488984757868739,0.000234750742482983,0.0273382663111196,"GJA10"
"ENSG00000225783.8",0.488632517207475,0.000237570634050845,0.0275439709177043,"RPS28P5"
"ENSG00000128254.16",0.488564619915217,0.000238117719461895,0.0275463217542987,"KDR"
"ENSG00000211666.2",0.488201503105996,0.000241063045042184,0.027764197273592,"Y_RNA"
"ENSG00000123685.9",0.487919579231492,0.00024337259701979,0.0278785474060492,"METTL8"
"ENSG00000175489.10",0.487885227619865,0.000243655379995113,0.0278785474060492,"CKAP5"
"ENSG00000205018.2",0.487819633937393,0.000244196178155884,0.0278794191257489,"ZDBF2"
"ENSG00000172243.18",0.487632638199331,0.000245743891665466,0.0278841319425444,"ORMDL3"
"ENSG00000112303.14",0.487101355435062,0.000250189965044951,0.0281943600910246,"BVES"
"ENSG00000253405.1",0.486862792128405,0.000252210083392731,0.0283529845328428,"B3GNTL1P1"
"ENSG00000185811.19",0.486390865225465,0.000256250024884711,0.0285694190857071,"BRCC3"
"ENSG00000211745.3",0.485723978504995,0.000262059234570915,0.0290884403985915,"Y_RNA"
